event_id,event_type,event_date,primary_country,location_text,lat,lon,low_confidence,article_count,article_indices,rapidpopdescription,magnitude,depth,maximum_wind_speed_kmh,maximum_storm_surge_m,exposed_population,burned_area_ha,people_affected,duration_days,affected_area_km2,affected_country_count,dead,displaced,rapid_missing,rapid_few_people,rapid_unparsed,predicted_alert,prob_orange_or_red,severity_source,gdacs_alertlevel,country_iso2,country_name,key_industries,sector_etfs,sectors_from_kb,sectors_from_text
FL_0402,FL,2025-03-01,US,Baltimore,,,True,3,"[21679, 21858, 22597]",,,,,,,,,,,,,,,,,green,,ml,,US,United States,"['insurance', 'agriculture', 'construction', 'utilities', 'energy']","['IAK', 'MOO', 'XHB', 'XLU', 'XLE']","['insurance', 'agriculture', 'construction', 'utilities', 'energy']",[]
FL_0403,FL,2025-04-01,US,Ohio,,,True,1,[23929],,,,,,,,,,,,,,,,,green,,ml,,US,United States,"['insurance', 'agriculture', 'construction', 'utilities', 'energy']","['IAK', 'MOO', 'XHB', 'XLU', 'XLE']","['insurance', 'agriculture', 'construction', 'utilities', 'energy']",[]
FL_0404,FL,2025-04-20,US,Fort Lauderdale,,,True,1,[22076],,,,,,,,,,,,,,,,,green,,ml,,US,United States,"['insurance', 'agriculture', 'construction', 'utilities', 'energy']","['IAK', 'MOO', 'XHB', 'XLU', 'XLE']","['insurance', 'agriculture', 'construction', 'utilities', 'energy']",[]
FL_0405,FL,2025-05-01,US,Farmington,,,True,1,[25465],,,,,,,,,,,,,,,,,green,,ml,,US,United States,"['insurance', 'agriculture', 'construction', 'utilities', 'energy']","['IAK', 'MOO', 'XHB', 'XLU', 'XLE']","['insurance', 'agriculture', 'construction', 'utilities', 'energy']",['construction']
FL_0406,FL,2025-05-01,US,Texas,,,True,2,"[26221, 22648]",,,,,,,,,,,,,,,,,green,,ml,,US,United States,"['insurance', 'agriculture', 'construction', 'utilities', 'energy']","['IAK', 'MOO', 'XHB', 'XLU', 'XLE']","['insurance', 'agriculture', 'construction', 'utilities', 'energy']",[]
FL_0407,FL,2025-06-01,US,Juneau,,,True,3,"[21871, 22025, 22272]",,,,,,,,,,,,,,,,,green,,ml,,US,United States,"['insurance', 'agriculture', 'construction', 'utilities', 'energy']","['IAK', 'MOO', 'XHB', 'XLU', 'XLE']","['insurance', 'agriculture', 'construction', 'utilities', 'energy']",[]
FL_0408,FL,2025-06-01,US,Alaska,,,True,6,"[21961, 22116, 22224, 22637, 22706, 22845]",,,,,,,,,,,,,,,,,green,,ml,,US,United States,"['insurance', 'agriculture', 'construction', 'utilities', 'energy']","['IAK', 'MOO', 'XHB', 'XLU', 'XLE']","['insurance', 'agriculture', 'construction', 'utilities', 'energy']",[]
FL_0409,FL,2025-06-01,US,North Carolina,,,True,1,[22016],,,,,,,,,,,,,,,,,green,,ml,,US,United States,"['insurance', 'agriculture', 'construction', 'utilities', 'energy']","['IAK', 'MOO', 'XHB', 'XLU', 'XLE']","['insurance', 'agriculture', 'construction', 'utilities', 'energy']",[]
FL_0410,FL,2025-07-01,US,Texas,,,False,33,"[21967, 22710, 22733, 23081, 23475, 23877, 24833, 24986, 25458, 26036, 21297, 21526, 21639, 21701, 21914, 22285, 23239, 23498, 24825, 24997, 25103, 25347, 25358, 25425, 25442, 25577, 25793, 25805, 25986, 26015, 26067, 26178, 26234]",,,,,,,,,,,,136.0,,,,,orange_or_red,,ml,,US,United States,"['insurance', 'agriculture', 'construction', 'utilities', 'energy']","['IAK', 'MOO', 'XHB', 'XLU', 'XLE']","['insurance', 'agriculture', 'construction', 'utilities', 'energy']",[]
FL_0411,FL,2025-07-20,US,Kentucky,,,True,1,[21866],,,,,,,,,,,,,,,,,green,,ml,,US,United States,"['insurance', 'agriculture', 'construction', 'utilities', 'energy']","['IAK', 'MOO', 'XHB', 'XLU', 'XLE']","['insurance', 'agriculture', 'construction', 'utilities', 'energy']",[]
FL_0412,FL,2025-07-31,US,Texas,,,False,8,"[21735, 21287, 21824, 22130, 22356, 22404, 21945, 22351]",,,,,,,,,,,,135.0,,,,,orange_or_red,,ml,,US,United States,"['insurance', 'agriculture', 'construction', 'utilities', 'energy']","['IAK', 'MOO', 'XHB', 'XLU', 'XLE']","['insurance', 'agriculture', 'construction', 'utilities', 'energy']",[]
FL_0413,FL,2025-07-31,US,New York,,,True,5,"[22205, 22566, 21393, 21650, 21798]",,,,,,,,,,,,,,,,,green,,ml,,US,United States,"['insurance', 'agriculture', 'construction', 'utilities', 'energy']","['IAK', 'MOO', 'XHB', 'XLU', 'XLE']","['insurance', 'agriculture', 'construction', 'utilities', 'energy']",[]
FL_0414,FL,2025-08-01,US,NYC,,,True,1,[21531],,,,,,,,,,,,,,,,,green,,ml,,US,United States,"['insurance', 'agriculture', 'construction', 'utilities', 'energy']","['IAK', 'MOO', 'XHB', 'XLU', 'XLE']","['insurance', 'agriculture', 'construction', 'utilities', 'energy']",[]
FL_0415,FL,2025-08-01,US,Iowa,,,True,1,[21666],,,,,,,,,,,,,,,,,green,,ml,,US,United States,"['insurance', 'agriculture', 'construction', 'utilities', 'energy']","['IAK', 'MOO', 'XHB', 'XLU', 'XLE']","['insurance', 'agriculture', 'construction', 'utilities', 'energy']",[]
FL_0416,FL,2025-08-01,US,Virginia,,,True,1,[22248],,,,,,,,,,,,,,,,,green,,ml,,US,United States,"['insurance', 'agriculture', 'construction', 'utilities', 'energy']","['IAK', 'MOO', 'XHB', 'XLU', 'XLE']","['insurance', 'agriculture', 'construction', 'utilities', 'energy']",[]
FL_0417,FL,2025-08-01,US,New Jersey,,,True,1,[22529],,,,,,,,,,,,,,,,,green,,ml,,US,United States,"['insurance', 'agriculture', 'construction', 'utilities', 'energy']","['IAK', 'MOO', 'XHB', 'XLU', 'XLE']","['insurance', 'agriculture', 'construction', 'utilities', 'energy']",[]
FL_0418,FL,2025-08-04,US,Florida,,,True,1,[21954],,,,,,,,,,,,,,,,,green,,ml,,US,United States,"['insurance', 'agriculture', 'construction', 'utilities', 'energy']","['IAK', 'MOO', 'XHB', 'XLU', 'XLE']","['insurance', 'agriculture', 'construction', 'utilities', 'energy']",[]
FL_0419,FL,2025-08-04,US,Milwaukee,,,False,15,"[22131, 21490, 21750, 21875, 21902, 21999, 22647, 22721, 21301, 21331, 22575, 22816, 21423, 22396, 22744]",,,,,,,,,,,,1.0,,,,,green,,ml,,US,United States,"['insurance', 'agriculture', 'construction', 'utilities', 'energy']","['IAK', 'MOO', 'XHB', 'XLU', 'XLE']","['insurance', 'agriculture', 'construction', 'utilities', 'energy']",[]
FL_0420,FL,2025-08-04,US,Stockton,,,True,1,[22803],,,,,,,,,,,,,,,,,green,,ml,,US,United States,"['insurance', 'agriculture', 'construction', 'utilities', 'energy']","['IAK', 'MOO', 'XHB', 'XLU', 'XLE']","['insurance', 'agriculture', 'construction', 'utilities', 'energy']",['utilities']
FL_0421,FL,2025-08-05,US,Long Island,,,True,1,[21737],,,,,,,,,,,,,,,,,green,,ml,,US,United States,"['insurance', 'agriculture', 'construction', 'utilities', 'energy']","['IAK', 'MOO', 'XHB', 'XLU', 'XLE']","['insurance', 'agriculture', 'construction', 'utilities', 'energy']",[]
FL_0422,FL,2025-08-06,US,Indiana,,,False,1,[22062],,,,,,,,,,,,136.0,,,,,orange_or_red,,ml,,US,United States,"['insurance', 'agriculture', 'construction', 'utilities', 'energy']","['IAK', 'MOO', 'XHB', 'XLU', 'XLE']","['insurance', 'agriculture', 'construction', 'utilities', 'energy']",[]
FL_0423,FL,2025-08-06,US,Georgia,,,True,1,[22595],,,,,,,,,,,,,,,,,green,,ml,,US,United States,"['insurance', 'agriculture', 'construction', 'utilities', 'energy']","['IAK', 'MOO', 'XHB', 'XLU', 'XLE']","['insurance', 'agriculture', 'construction', 'utilities', 'energy']",[]
FL_0424,FL,2025-08-06,US,North Carolina,,,True,1,[22785],,,,,,,,,,,,,,,,,green,,ml,,US,United States,"['insurance', 'agriculture', 'construction', 'utilities', 'energy']","['IAK', 'MOO', 'XHB', 'XLU', 'XLE']","['insurance', 'agriculture', 'construction', 'utilities', 'energy']",[]
FL_0425,FL,2025-08-07,US,South Bend,,,True,1,[21270],,,,,,,,,,,,,,,,,green,,ml,,US,United States,"['insurance', 'agriculture', 'construction', 'utilities', 'energy']","['IAK', 'MOO', 'XHB', 'XLU', 'XLE']","['insurance', 'agriculture', 'construction', 'utilities', 'energy']",[]
FL_0426,FL,2025-08-07,US,Hawaii,,,True,1,[22590],,,,,,,,,,,,,,,,,green,,ml,,US,United States,"['insurance', 'agriculture', 'construction', 'utilities', 'energy']","['IAK', 'MOO', 'XHB', 'XLU', 'XLE']","['insurance', 'agriculture', 'construction', 'utilities', 'energy']",[]
FL_0427,FL,2025-08-08,US,Alaska,,,True,20,"[21807, 21823, 22277, 21303, 21390, 21544, 21605, 21790, 21937, 21978, 22055, 22237, 22757, 21291, 21312, 21402, 22017, 22047, 22513, 22858]",,,,,,,,,,,,,,,,,green,,ml,,US,United States,"['insurance', 'agriculture', 'construction', 'utilities', 'energy']","['IAK', 'MOO', 'XHB', 'XLU', 'XLE']","['insurance', 'agriculture', 'construction', 'utilities', 'energy']",[]
FL_0428,FL,2025-08-09,US,Wisconsin,,,True,4,"[22874, 21862, 22425, 22234]",,,,,,,,,,,,,,,,,green,,ml,,US,United States,"['insurance', 'agriculture', 'construction', 'utilities', 'energy']","['IAK', 'MOO', 'XHB', 'XLU', 'XLE']","['insurance', 'agriculture', 'construction', 'utilities', 'energy']",[]
FL_0429,FL,2025-08-11,US,Texas,,,True,4,"[22391, 22202, 22073, 22250]",,,,,,,,,,,,,,,,,green,,ml,,US,United States,"['insurance', 'agriculture', 'construction', 'utilities', 'energy']","['IAK', 'MOO', 'XHB', 'XLU', 'XLE']","['insurance', 'agriculture', 'construction', 'utilities', 'energy']",[]
FL_0430,FL,2025-08-11,US,Washington,,,True,1,[22793],,,,,,,,,,,,,,,,,green,,ml,,US,United States,"['insurance', 'agriculture', 'construction', 'utilities', 'energy']","['IAK', 'MOO', 'XHB', 'XLU', 'XLE']","['insurance', 'agriculture', 'construction', 'utilities', 'energy']",[]
FL_0431,FL,2025-08-12,US,Chicago,,,True,9,"[21615, 22333, 21812, 21253, 22507, 21294, 21613, 21910, 22736]",,,,,,,,,,,,,,,,,green,,ml,,US,United States,"['insurance', 'agriculture', 'construction', 'utilities', 'energy']","['IAK', 'MOO', 'XHB', 'XLU', 'XLE']","['insurance', 'agriculture', 'construction', 'utilities', 'energy']",['utilities']
FL_0432,FL,2025-08-12,US,Tennessee,,,False,7,"[21723, 22172, 21477, 21779, 22039, 22099, 22446]",,,,,,,,,,,,3.0,,,,,green,,ml,,US,United States,"['insurance', 'agriculture', 'construction', 'utilities', 'energy']","['IAK', 'MOO', 'XHB', 'XLU', 'XLE']","['insurance', 'agriculture', 'construction', 'utilities', 'energy']",[]
FL_0433,FL,2025-08-13,US,Philadelphia,,,True,1,[22632],,,,,,,,,,,,,,,,,green,,ml,,US,United States,"['insurance', 'agriculture', 'construction', 'utilities', 'energy']","['IAK', 'MOO', 'XHB', 'XLU', 'XLE']","['insurance', 'agriculture', 'construction', 'utilities', 'energy']",[]
FL_0434,FL,2025-08-13,US,Chattanooga,,,True,1,[22712],,,,,,,,,,,,,,,,,green,,ml,,US,United States,"['insurance', 'agriculture', 'construction', 'utilities', 'energy']","['IAK', 'MOO', 'XHB', 'XLU', 'XLE']","['insurance', 'agriculture', 'construction', 'utilities', 'energy']",[]
FL_0435,FL,2025-08-15,US,New York,,,True,2,"[22524, 22603]",,,,,,,,,,,,,,,,,green,,ml,,US,United States,"['insurance', 'agriculture', 'construction', 'utilities', 'energy']","['IAK', 'MOO', 'XHB', 'XLU', 'XLE']","['insurance', 'agriculture', 'construction', 'utilities', 'energy']",[]
FL_0436,FL,2025-08-15,US,South Dakota,,,True,2,"[22711, 21621]",,,,,,,,,,,,,,,,,green,,ml,,US,United States,"['insurance', 'agriculture', 'construction', 'utilities', 'energy']","['IAK', 'MOO', 'XHB', 'XLU', 'XLE']","['insurance', 'agriculture', 'construction', 'utilities', 'energy']",['agriculture']
FL_0437,FL,2025-08-17,US,Illinois,,,True,1,[22630],,,,,,,,,,,,,,,,,green,,ml,,US,United States,"['insurance', 'agriculture', 'construction', 'utilities', 'energy']","['IAK', 'MOO', 'XHB', 'XLU', 'XLE']","['insurance', 'agriculture', 'construction', 'utilities', 'energy']",[]
FL_0438,FL,2025-08-19,US,Colorado,,,True,1,[21733],,,,,,,,,,,,,,,,,green,,ml,,US,United States,"['insurance', 'agriculture', 'construction', 'utilities', 'energy']","['IAK', 'MOO', 'XHB', 'XLU', 'XLE']","['insurance', 'agriculture', 'construction', 'utilities', 'energy']",[]
FL_0439,FL,2025-08-20,US,Texas,,,False,5,"[21216, 21562, 22098, 22715, 22821]",,,,,,,,,,,,27.0,,,,,green,,ml,,US,United States,"['insurance', 'agriculture', 'construction', 'utilities', 'energy']","['IAK', 'MOO', 'XHB', 'XLU', 'XLE']","['insurance', 'agriculture', 'construction', 'utilities', 'energy']",[]
FL_0440,FL,2025-08-20,US,Long Island,,,True,1,[22083],,,,,,,,,,,,,,,,,green,,ml,,US,United States,"['insurance', 'agriculture', 'construction', 'utilities', 'energy']","['IAK', 'MOO', 'XHB', 'XLU', 'XLE']","['insurance', 'agriculture', 'construction', 'utilities', 'energy']",[]
FL_0441,FL,2025-08-20,US,Hawaii,,,True,1,[22770],,,,,,,,,,,,,,,,,green,,ml,,US,United States,"['insurance', 'agriculture', 'construction', 'utilities', 'energy']","['IAK', 'MOO', 'XHB', 'XLU', 'XLE']","['insurance', 'agriculture', 'construction', 'utilities', 'energy']",[]
FL_0442,FL,2025-08-20,US,Boston,,,True,2,"[22811, 24676]",,,,,,,,,,,,,,,,,green,,ml,,US,United States,"['insurance', 'agriculture', 'construction', 'utilities', 'energy']","['IAK', 'MOO', 'XHB', 'XLU', 'XLE']","['insurance', 'agriculture', 'construction', 'utilities', 'energy']",[]
FL_0443,FL,2025-08-22,US,Charleston,,,True,2,"[21537, 22543]",,,,,,,,,,,,,,,,,green,,ml,,US,United States,"['insurance', 'agriculture', 'construction', 'utilities', 'energy']","['IAK', 'MOO', 'XHB', 'XLU', 'XLE']","['insurance', 'agriculture', 'construction', 'utilities', 'energy']",[]
FL_0444,FL,2025-08-22,US,New Orleans,,,True,1,[22387],,,,,,,,,,,,,,,,,green,,ml,,US,United States,"['insurance', 'agriculture', 'construction', 'utilities', 'energy']","['IAK', 'MOO', 'XHB', 'XLU', 'XLE']","['insurance', 'agriculture', 'construction', 'utilities', 'energy']",[]
FL_0445,FL,2025-08-24,US,California,,,True,2,"[21878, 21451]",,,,,,,,,,,,,,,,,green,,ml,,US,United States,"['insurance', 'agriculture', 'construction', 'utilities', 'energy']","['IAK', 'MOO', 'XHB', 'XLU', 'XLE']","['insurance', 'agriculture', 'construction', 'utilities', 'energy']",[]
FL_0446,FL,2025-08-24,US,Orlando,,,True,1,[21960],,,,,,,,,,,,,,,,,green,,ml,,US,United States,"['insurance', 'agriculture', 'construction', 'utilities', 'energy']","['IAK', 'MOO', 'XHB', 'XLU', 'XLE']","['insurance', 'agriculture', 'construction', 'utilities', 'energy']",['insurance']
FL_0447,FL,2025-08-25,US,New York City,,,True,2,"[22863, 24164]",,,,,,,,,,,,,,,,,green,,ml,,US,United States,"['insurance', 'agriculture', 'construction', 'utilities', 'energy']","['IAK', 'MOO', 'XHB', 'XLU', 'XLE']","['insurance', 'agriculture', 'construction', 'utilities', 'energy']",['energy']
FL_0448,FL,2025-08-25,US,Florida,,,True,2,"[24319, 23105]",,,,,,,,,,,,,,,,,green,,ml,,US,United States,"['insurance', 'agriculture', 'construction', 'utilities', 'energy']","['IAK', 'MOO', 'XHB', 'XLU', 'XLE']","['insurance', 'agriculture', 'construction', 'utilities', 'energy']",[]
FL_0449,FL,2025-08-26,US,Phoenix,,,True,1,[22149],,,,,,,,,,,,,,,,,green,,ml,,US,United States,"['insurance', 'agriculture', 'construction', 'utilities', 'energy']","['IAK', 'MOO', 'XHB', 'XLU', 'XLE']","['insurance', 'agriculture', 'construction', 'utilities', 'energy']",[]
FL_0450,FL,2025-08-28,US,America,,,True,2,"[22705, 24026]",,,,,,,,,,,,,,,,,green,,ml,,US,United States,"['insurance', 'agriculture', 'construction', 'utilities', 'energy']","['IAK', 'MOO', 'XHB', 'XLU', 'XLE']","['insurance', 'agriculture', 'construction', 'utilities', 'energy']",[]
FL_0451,FL,2025-08-29,US,Lemon Grove,,,True,2,"[22390, 23793]",,,,,,,,,,,,,,,,,green,,ml,,US,United States,"['insurance', 'agriculture', 'construction', 'utilities', 'energy']","['IAK', 'MOO', 'XHB', 'XLU', 'XLE']","['insurance', 'agriculture', 'construction', 'utilities', 'energy']",[]
FL_0452,FL,2025-09-01,US,San Antonio,,,True,2,"[22946, 23252]",,,,,,,,,,,,,,,,,green,,ml,,US,United States,"['insurance', 'agriculture', 'construction', 'utilities', 'energy']","['IAK', 'MOO', 'XHB', 'XLU', 'XLE']","['insurance', 'agriculture', 'construction', 'utilities', 'energy']",[]
FL_0453,FL,2025-09-01,US,Texas,,,True,4,"[23339, 23403, 23643, 23312]",,,,,,,,,,,,,,,,,green,,ml,,US,United States,"['insurance', 'agriculture', 'construction', 'utilities', 'energy']","['IAK', 'MOO', 'XHB', 'XLU', 'XLE']","['insurance', 'agriculture', 'construction', 'utilities', 'energy']",[]
FL_0454,FL,2025-09-02,US,California,,,True,1,[23553],,,,,,,,,,,,,,,,,green,,ml,,US,United States,"['insurance', 'agriculture', 'construction', 'utilities', 'energy']","['IAK', 'MOO', 'XHB', 'XLU', 'XLE']","['insurance', 'agriculture', 'construction', 'utilities', 'energy']",[]
FL_0455,FL,2025-09-05,US,South Carolina,,,True,1,[22968],,,,,,,,,,,,,,,,,green,,ml,,US,United States,"['insurance', 'agriculture', 'construction', 'utilities', 'energy']","['IAK', 'MOO', 'XHB', 'XLU', 'XLE']","['insurance', 'agriculture', 'construction', 'utilities', 'energy']",[]
FL_0456,FL,2025-09-06,US,Maryland,,,True,1,[23305],,,,,,,,,,,,,,,,,green,,ml,,US,United States,"['insurance', 'agriculture', 'construction', 'utilities', 'energy']","['IAK', 'MOO', 'XHB', 'XLU', 'XLE']","['insurance', 'agriculture', 'construction', 'utilities', 'energy']",[]
FL_0457,FL,2025-09-08,US,Kansas,,,True,2,"[23667, 23951]",,,,,,,,,,,,,,,,,green,,ml,,US,United States,"['insurance', 'agriculture', 'construction', 'utilities', 'energy']","['IAK', 'MOO', 'XHB', 'XLU', 'XLE']","['insurance', 'agriculture', 'construction', 'utilities', 'energy']",[]
FL_0458,FL,2025-09-10,US,New York,,,True,1,[22996],,,,,,,,,,,,,,,,,green,,ml,,US,United States,"['insurance', 'agriculture', 'construction', 'utilities', 'energy']","['IAK', 'MOO', 'XHB', 'XLU', 'XLE']","['insurance', 'agriculture', 'construction', 'utilities', 'energy']",[]
FL_0459,FL,2025-09-10,US,New Jersey,,,True,1,[23939],,,,,,,,,,,,,,,,,green,,ml,,US,United States,"['insurance', 'agriculture', 'construction', 'utilities', 'energy']","['IAK', 'MOO', 'XHB', 'XLU', 'XLE']","['insurance', 'agriculture', 'construction', 'utilities', 'energy']",[]
FL_0460,FL,2025-09-12,US,Chicago,,,True,1,[23299],,,,,,,,,,,,,,,,,green,,ml,,US,United States,"['insurance', 'agriculture', 'construction', 'utilities', 'energy']","['IAK', 'MOO', 'XHB', 'XLU', 'XLE']","['insurance', 'agriculture', 'construction', 'utilities', 'energy']",[]
FL_0461,FL,2025-09-13,US,New Mexico,,,True,1,[23426],,,,,,,,,,,,,,,,,green,,ml,,US,United States,"['insurance', 'agriculture', 'construction', 'utilities', 'energy']","['IAK', 'MOO', 'XHB', 'XLU', 'XLE']","['insurance', 'agriculture', 'construction', 'utilities', 'energy']",[]
FL_0462,FL,2025-09-13,US,Utah,,,True,1,[23984],,,,,,,,,,,,,,,,,green,,ml,,US,United States,"['insurance', 'agriculture', 'construction', 'utilities', 'energy']","['IAK', 'MOO', 'XHB', 'XLU', 'XLE']","['insurance', 'agriculture', 'construction', 'utilities', 'energy']",[]
FL_0463,FL,2025-09-16,US,California,,,True,5,"[23449, 23070, 23235, 23633, 23649]",,,,,,,,,,,,,,,,,green,,ml,,US,United States,"['insurance', 'agriculture', 'construction', 'utilities', 'energy']","['IAK', 'MOO', 'XHB', 'XLU', 'XLE']","['insurance', 'agriculture', 'construction', 'utilities', 'energy']",['construction']
FL_0464,FL,2025-09-17,US,South Island,,,True,2,"[22950, 23942]",,,,,,,,,,,,,,,,,green,,ml,,US,United States,"['insurance', 'agriculture', 'construction', 'utilities', 'energy']","['IAK', 'MOO', 'XHB', 'XLU', 'XLE']","['insurance', 'agriculture', 'construction', 'utilities', 'energy']",[]
FL_0465,FL,2025-09-20,US,Barstow,,,True,2,"[23483, 23478]",,,,,,,,,,,,,,,,,green,,ml,,US,United States,"['insurance', 'agriculture', 'construction', 'utilities', 'energy']","['IAK', 'MOO', 'XHB', 'XLU', 'XLE']","['insurance', 'agriculture', 'construction', 'utilities', 'energy']",[]
FL_0466,FL,2025-09-21,US,Arizona,,,False,12,"[23588, 23222, 23903, 23228, 23266, 23308, 23320, 23598, 23601, 23808, 23878, 23697]",,,,,,,,,,,,4.0,,,,,green,,ml,,US,United States,"['insurance', 'agriculture', 'construction', 'utilities', 'energy']","['IAK', 'MOO', 'XHB', 'XLU', 'XLE']","['insurance', 'agriculture', 'construction', 'utilities', 'energy']",[]
FL_0467,FL,2025-09-22,US,Texas,,,False,10,"[22908, 23452, 23461, 23916, 23983, 24015, 22919, 23485, 23832, 23132]",,,,,,,,,,,,27.0,,,,,green,,ml,,US,United States,"['insurance', 'agriculture', 'construction', 'utilities', 'energy']","['IAK', 'MOO', 'XHB', 'XLU', 'XLE']","['insurance', 'agriculture', 'construction', 'utilities', 'energy']",[]
FL_0468,FL,2025-09-25,US,US,,,True,5,"[23594, 24039, 24169, 24635, 24698]",,,,,,,,,,,,,,,,,green,,ml,,US,United States,"['insurance', 'agriculture', 'construction', 'utilities', 'energy']","['IAK', 'MOO', 'XHB', 'XLU', 'XLE']","['insurance', 'agriculture', 'construction', 'utilities', 'energy']",['insurance']
FL_0469,FL,2025-09-25,US,Boston,,,True,1,[23615],,,,,,,,,,,,,,,,,green,,ml,,US,United States,"['insurance', 'agriculture', 'construction', 'utilities', 'energy']","['IAK', 'MOO', 'XHB', 'XLU', 'XLE']","['insurance', 'agriculture', 'construction', 'utilities', 'energy']",[]
FL_0470,FL,2025-09-26,US,Sacramento,,,True,2,"[23535, 23889]",,,,,,,,,,,,,,,,,green,,ml,,US,United States,"['insurance', 'agriculture', 'construction', 'utilities', 'energy']","['IAK', 'MOO', 'XHB', 'XLU', 'XLE']","['insurance', 'agriculture', 'construction', 'utilities', 'energy']",['insurance']
